source,target,season,episode,episode_code,episode_title,weight
Cuddy,House,7,11,07x11,Family Practice,69
Foreman,House,7,11,07x11,Family Practice,22
House,Masters,7,11,07x11,Family Practice,21
Masters,Taub,7,11,07x11,Family Practice,13
Foreman,Taub,7,11,07x11,Family Practice,12
Chase,Foreman,7,11,07x11,Family Practice,10
House,Taub,7,11,07x11,Family Practice,10
Chase,House,7,11,07x11,Family Practice,8
Cuddy,Masters,7,11,07x11,Family Practice,6
Chase,Masters,7,11,07x11,Family Practice,2
Foreman,Masters,7,11,07x11,Family Practice,2
Cuddy,Taub,7,11,07x11,Family Practice,2
Chase,Taub,7,11,07x11,Family Practice,1
Chase,Cuddy,7,11,07x11,Family Practice,1
Foreman,Taub,7,12,07x12,You Must Remember This,69
House,Wilson,7,12,07x12,You Must Remember This,38
House,Masters,7,12,07x12,You Must Remember This,21
Cuddy,House,7,12,07x12,You Must Remember This,17
Chase,House,7,12,07x12,You Must Remember This,16
Foreman,House,7,12,07x12,You Must Remember This,16
Chase,Masters,7,12,07x12,You Must Remember This,12
House,Taub,7,12,07x12,You Must Remember This,11
Foreman,Masters,7,12,07x12,You Must Remember This,8
Masters,Taub,7,12,07x12,You Must Remember This,4
Chase,Foreman,7,12,07x12,You Must Remember This,2
Chase,Taub,7,12,07x12,You Must Remember This,2
Cuddy,House,7,13,07x13,Two Stories,42
Foreman,House,7,13,07x13,Two Stories,31
House,Wilson,7,13,07x13,Two Stories,16
Chase,Masters,7,13,07x13,Two Stories,5
Foreman,Masters,7,13,07x13,Two Stories,3
Foreman,Taub,7,13,07x13,Two Stories,3
Chase,Foreman,7,13,07x13,Two Stories,3
House,Masters,7,13,07x13,Two Stories,3
Masters,Taub,7,13,07x13,Two Stories,2
Chase,Taub,7,13,07x13,Two Stories,2
Chase,House,7,13,07x13,Two Stories,1
Foreman,Wilson,7,13,07x13,Two Stories,1
Foreman,Taub,7,14,07x14,Recession Proof,54
Chase,Masters,7,14,07x14,Recession Proof,48
House,Wilson,7,14,07x14,Recession Proof,40
House,Masters,7,14,07x14,Recession Proof,19
Chase,House,7,14,07x14,Recession Proof,17
Foreman,House,7,14,07x14,Recession Proof,17
Cuddy,House,7,14,07x14,Recession Proof,13
House,Taub,7,14,07x14,Recession Proof,12
Chase,Foreman,7,14,07x14,Recession Proof,12
Foreman,Masters,7,14,07x14,Recession Proof,11
Cuddy,Wilson,7,14,07x14,Recession Proof,5
Chase,Taub,7,14,07x14,Recession Proof,4
Taub,Wilson,7,14,07x14,Recession Proof,2
Masters,Wilson,7,14,07x14,Recession Proof,1
Foreman,Wilson,7,14,07x14,Recession Proof,1
Cuddy,House,7,15,07x15,Bombshells,46
House,Masters,7,15,07x15,Bombshells,19
House,Wilson,7,15,07x15,Bombshells,19
Masters,Taub,7,15,07x15,Bombshells,13
Chase,House,7,15,07x15,Bombshells,12
Cuddy,Wilson,7,15,07x15,Bombshells,11
Foreman,House,7,15,07x15,Bombshells,11
Foreman,Taub,7,15,07x15,Bombshells,10
House,Taub,7,15,07x15,Bombshells,7
Foreman,Wilson,7,15,07x15,Bombshells,7
Chase,Cuddy,7,15,07x15,Bombshells,6
Foreman,Masters,7,15,07x15,Bombshells,5
Chase,Foreman,7,15,07x15,Bombshells,5
Chase,Taub,7,15,07x15,Bombshells,4
Chase,Masters,7,15,07x15,Bombshells,4
Masters,Taub,7,16,07x16,Out Of The Chute,49
House,Wilson,7,16,07x16,Out Of The Chute,41
Foreman,House,7,16,07x16,Out Of The Chute,25
House,Masters,7,16,07x16,Out Of The Chute,18
House,Taub,7,16,07x16,Out Of The Chute,15
Chase,House,7,16,07x16,Out Of The Chute,14
Cuddy,Wilson,7,16,07x16,Out Of The Chute,13
Chase,Foreman,7,16,07x16,Out Of The Chute,10
Chase,Taub,7,16,07x16,Out Of The Chute,9
Foreman,Masters,7,16,07x16,Out Of The Chute,9
Cuddy,House,7,16,07x16,Out Of The Chute,5
Foreman,Taub,7,16,07x16,Out Of The Chute,4
Chase,Masters,7,16,07x16,Out Of The Chute,2
Cuddy,House,7,17,07x17,Fall From Grace,26
House,Taub,7,17,07x17,Fall From Grace,23
House,Masters,7,17,07x17,Fall From Grace,23
Chase,Taub,7,17,07x17,Fall From Grace,16
House,Wilson,7,17,07x17,Fall From Grace,14
Masters,Taub,7,17,07x17,Fall From Grace,13
Foreman,Masters,7,17,07x17,Fall From Grace,10
Cuddy,Wilson,7,17,07x17,Fall From Grace,10
Foreman,House,7,17,07x17,Fall From Grace,9
Chase,Masters,7,17,07x17,Fall From Grace,9
Foreman,Taub,7,17,07x17,Fall From Grace,9
Chase,House,7,17,07x17,Fall From Grace,8
Chase,Foreman,7,17,07x17,Fall From Grace,5
House,Masters,7,19,07x19,Last Temptation,64
Masters,Thirteen,7,19,07x19,Last Temptation,25
Masters,Wilson,7,19,07x19,Last Temptation,18
Chase,Masters,7,19,07x19,Last Temptation,14
Cuddy,Masters,7,19,07x19,Last Temptation,8
Foreman,Masters,7,19,07x19,Last Temptation,8
Chase,House,7,19,07x19,Last Temptation,6
Foreman,House,7,19,07x19,Last Temptation,5
House,Thirteen,7,19,07x19,Last Temptation,5
Chase,Foreman,7,19,07x19,Last Temptation,4
Foreman,Thirteen,7,19,07x19,Last Temptation,4
Masters,Taub,7,19,07x19,Last Temptation,4
Chase,Thirteen,7,19,07x19,Last Temptation,3
House,Taub,7,19,07x19,Last Temptation,3
House,Wilson,7,19,07x19,Last Temptation,3
Foreman,Taub,7,19,07x19,Last Temptation,2
Taub,Thirteen,7,19,07x19,Last Temptation,1
Chase,Taub,7,19,07x19,Last Temptation,1
House,Wilson,7,20,07x20,Changes,34
House,Thirteen,7,20,07x20,Changes,33
Cuddy,House,7,20,07x20,Changes,31
Foreman,Taub,7,20,07x20,Changes,23
House,Taub,7,20,07x20,Changes,22
Foreman,House,7,20,07x20,Changes,20
Chase,Foreman,7,20,07x20,Changes,19
Taub,Thirteen,7,20,07x20,Changes,15
Chase,House,7,20,07x20,Changes,7
Foreman,Thirteen,7,20,07x20,Changes,5
Cuddy,Wilson,7,20,07x20,Changes,4
Chase,Taub,7,20,07x20,Changes,3
Chase,Thirteen,7,20,07x20,Changes,2
Taub,Wilson,7,20,07x20,Changes,2
Cuddy,Taub,7,20,07x20,Changes,1
House,Wilson,7,21,07x21,The Fix,39
Foreman,Taub,7,21,07x21,The Fix,21
Foreman,Thirteen,7,21,07x21,The Fix,19
House,Thirteen,7,21,07x21,The Fix,19
Chase,Thirteen,7,21,07x21,The Fix,18
Chase,Taub,7,21,07x21,The Fix,14
House,Taub,7,21,07x21,The Fix,10
Foreman,Wilson,7,21,07x21,The Fix,10
Cuddy,Foreman,7,21,07x21,The Fix,9
Foreman,House,7,21,07x21,The Fix,8
Chase,Foreman,7,21,07x21,The Fix,7
Taub,Thirteen,7,21,07x21,The Fix,6
Chase,House,7,21,07x21,The Fix,3
Taub,Wilson,7,21,07x21,The Fix,1
Chase,Thirteen,7,22,07x22,After Hours,75
Cuddy,House,7,22,07x22,After Hours,26
Foreman,Taub,7,22,07x22,After Hours,21
House,Thirteen,7,22,07x22,After Hours,13
House,Wilson,7,22,07x22,After Hours,9
Chase,House,7,22,07x22,After Hours,5
Chase,Taub,7,22,07x22,After Hours,1
Taub,Thirteen,7,22,07x22,After Hours,1
Foreman,Thirteen,7,22,07x22,After Hours,1
Cuddy,House,7,23,07x23,Moving On,47
House,Wilson,7,23,07x23,Moving On,24
Foreman,House,7,23,07x23,Moving On,22
House,Thirteen,7,23,07x23,Moving On,21
Chase,House,7,23,07x23,Moving On,12
Foreman,Taub,7,23,07x23,Moving On,8
Foreman,Thirteen,7,23,07x23,Moving On,7
Chase,Thirteen,7,23,07x23,Moving On,6
Chase,Foreman,7,23,07x23,Moving On,5
House,Taub,7,23,07x23,Moving On,4
Chase,Taub,7,23,07x23,Moving On,3
Taub,Thirteen,7,23,07x23,Moving On,1
Cuddy,Foreman,7,23,07x23,Moving On,1
Adams,House,8,1,08x01,Twenty Vicodin,80
House,Park,8,2,08x02,Transplant,74
House,Wilson,8,2,08x02,Transplant,50
Foreman,House,8,2,08x02,Transplant,45
Foreman,Park,8,2,08x02,Transplant,37
House,Park,8,3,08x03,Charity Case,59
House,Thirteen,8,3,08x03,Charity Case,57
House,Wilson,8,3,08x03,Charity Case,48
Adams,House,8,3,08x03,Charity Case,43
Adams,Park,8,3,08x03,Charity Case,37
Foreman,House,8,3,08x03,Charity Case,27
Foreman,Park,8,3,08x03,Charity Case,3
Park,Thirteen,8,3,08x03,Charity Case,3
Adams,Thirteen,8,3,08x03,Charity Case,3
Adams,Wilson,8,3,08x03,Charity Case,1
Foreman,Wilson,8,3,08x03,Charity Case,1
Adams,Foreman,8,3,08x03,Charity Case,1
Adams,House,8,4,08x04,Risky Business,80
House,Park,8,4,08x04,Risky Business,63
Adams,Park,8,4,08x04,Risky Business,19
Foreman,House,8,4,08x04,Risky Business,15
Foreman,Park,8,4,08x04,Risky Business,15
Park,Wilson,8,4,08x04,Risky Business,12
Adams,Foreman,8,4,08x04,Risky Business,11
House,Wilson,8,4,08x04,Risky Business,8
Adams,Chase,8,5,08x05,The Confession,34
House,Taub,8,5,08x05,The Confession,33
House,Park,8,5,08x05,The Confession,31
Chase,Foreman,8,5,08x05,The Confession,23
Park,Taub,8,5,08x05,The Confession,17
House,Wilson,8,5,08x05,The Confession,11
Chase,Taub,8,5,08x05,The Confession,10
Foreman,Taub,8,5,08x05,The Confession,10
Chase,House,8,5,08x05,The Confession,9
Adams,House,8,5,08x05,The Confession,8
Foreman,Wilson,8,5,08x05,The Confession,8
Adams,Park,8,5,08x05,The Confession,5
Chase,Park,8,5,08x05,The Confession,4
Taub,Wilson,8,5,08x05,The Confession,4
Adams,Taub,8,5,08x05,The Confession,3
Adams,Foreman,8,5,08x05,The Confession,1
House,Taub,8,6,08x06,Parents,37
Adams,House,8,6,08x06,Parents,36
Chase,Taub,8,6,08x06,Parents,14
House,Wilson,8,6,08x06,Parents,12
Park,Taub,8,6,08x06,Parents,11
Adams,Chase,8,6,08x06,Parents,11
Foreman,House,8,6,08x06,Parents,11
Chase,House,8,6,08x06,Parents,9
House,Park,8,6,08x06,Parents,8
Adams,Taub,8,6,08x06,Parents,8
Foreman,Wilson,8,6,08x06,Parents,8
Chase,Park,8,6,08x06,Parents,4
Adams,Park,8,6,08x06,Parents,2
House,Wilson,8,7,08x07,Dead & Buried,30
Chase,Taub,8,7,08x07,Dead & Buried,19
Adams,Chase,8,7,08x07,Dead & Buried,14
Chase,House,8,7,08x07,Dead & Buried,14
Foreman,Wilson,8,7,08x07,Dead & Buried,14
Foreman,House,8,7,08x07,Dead & Buried,11
Adams,House,8,7,08x07,Dead & Buried,11
Adams,Taub,8,7,08x07,Dead & Buried,10
House,Taub,8,7,08x07,Dead & Buried,8
Chase,Park,8,7,08x07,Dead & Buried,8
Adams,Park,8,7,08x07,Dead & Buried,7
Park,Taub,8,7,08x07,Dead & Buried,6
House,Park,8,7,08x07,Dead & Buried,4
Foreman,Taub,8,7,08x07,Dead & Buried,1
House,Wilson,8,8,08x08,Perils of Paranoia,54
Adams,Park,8,8,08x08,Perils of Paranoia,38
House,Park,8,8,08x08,Perils of Paranoia,37
Adams,Chase,8,8,08x08,Perils of Paranoia,33
Adams,House,8,8,08x08,Perils of Paranoia,28
Foreman,Taub,8,8,08x08,Perils of Paranoia,23
Chase,Park,8,8,08x08,Perils of Paranoia,22
Park,Taub,8,8,08x08,Perils of Paranoia,15
Foreman,House,8,8,08x08,Perils of Paranoia,13
House,Taub,8,8,08x08,Perils of Paranoia,13
Chase,House,8,8,08x08,Perils of Paranoia,12
Chase,Taub,8,8,08x08,Perils of Paranoia,9
Adams,Taub,8,8,08x08,Perils of Paranoia,5
Chase,Foreman,8,8,08x08,Perils of Paranoia,4
Chase,Wilson,8,8,08x08,Perils of Paranoia,1
Foreman,Park,8,8,08x08,Perils of Paranoia,1
Foreman,House,8,9,08x09,Better Half,68
House,Wilson,8,9,08x09,Better Half,39
Adams,House,8,9,08x09,Better Half,25
Adams,Chase,8,9,08x09,Better Half,20
Chase,Foreman,8,9,08x09,Better Half,17
House,Park,8,9,08x09,Better Half,8
Chase,Park,8,9,08x09,Better Half,7
Chase,House,8,9,08x09,Better Half,6
Adams,Park,8,9,08x09,Better Half,5
Foreman,Park,8,9,08x09,Better Half,4
Adams,Foreman,8,9,08x09,Better Half,3
Adams,House,8,10,08x10,Runaways,43
Foreman,House,8,10,08x10,Runaways,17
House,Wilson,8,10,08x10,Runaways,17
Adams,Taub,8,10,08x10,Runaways,15
Adams,Park,8,10,08x10,Runaways,11
Taub,Wilson,8,10,08x10,Runaways,10
Chase,Taub,8,10,08x10,Runaways,8
Chase,House,8,10,08x10,Runaways,8
Adams,Chase,8,10,08x10,Runaways,8
House,Taub,8,10,08x10,Runaways,7
Chase,Foreman,8,10,08x10,Runaways,7
Foreman,Taub,8,10,08x10,Runaways,6
House,Park,8,10,08x10,Runaways,5
Adams,Foreman,8,10,08x10,Runaways,3
Chase,House,8,11,08x11,Nobody's Fault,17
Adams,Taub,8,11,08x11,Nobody's Fault,14
Adams,House,8,11,08x11,Nobody's Fault,13
House,Taub,8,11,08x11,Nobody's Fault,10
Foreman,House,8,11,08x11,Nobody's Fault,9
House,Park,8,11,08x11,Nobody's Fault,9
Adams,Chase,8,11,08x11,Nobody's Fault,8
Park,Taub,8,11,08x11,Nobody's Fault,3
Adams,Park,8,11,08x11,Nobody's Fault,3
Chase,Taub,8,11,08x11,Nobody's Fault,3
Chase,Park,8,11,08x11,Nobody's Fault,3
Foreman,Park,8,11,08x11,Nobody's Fault,1
Chase,House,8,12,08x12,Chase,67
Adams,Chase,8,12,08x12,Chase,27
Chase,Park,8,12,08x12,Chase,23
Chase,Taub,8,12,08x12,Chase,16
Chase,Foreman,8,12,08x12,Chase,14
House,Taub,8,12,08x12,Chase,8
Adams,House,8,12,08x12,Chase,6
Adams,Taub,8,12,08x12,Chase,4
Chase,Wilson,8,12,08x12,Chase,3
Park,Taub,8,12,08x12,Chase,3
House,Wilson,8,12,08x12,Chase,1
Adams,Foreman,8,12,08x12,Chase,1
Foreman,House,8,12,08x12,Chase,1
House,Taub,8,13,08x13,Man of the House,29
Adams,Taub,8,13,08x13,Man of the House,22
Chase,House,8,13,08x13,Man of the House,20
House,Park,8,13,08x13,Man of the House,18
Chase,Park,8,13,08x13,Man of the House,15
Adams,House,8,13,08x13,Man of the House,14
House,Wilson,8,13,08x13,Man of the House,13
Adams,Chase,8,13,08x13,Man of the House,11
Park,Taub,8,13,08x13,Man of the House,7
Adams,Park,8,13,08x13,Man of the House,7
Chase,Foreman,8,13,08x13,Man of the House,7
Chase,Taub,8,13,08x13,Man of the House,5
Park,Wilson,8,13,08x13,Man of the House,4
House,Wilson,8,14,08x14,Love Is Blind,34
Park,Taub,8,14,08x14,Love Is Blind,22
Adams,Chase,8,14,08x14,Love Is Blind,21
Adams,Taub,8,14,08x14,Love Is Blind,16
Adams,House,8,14,08x14,Love Is Blind,11
House,Park,8,14,08x14,Love Is Blind,10
House,Taub,8,14,08x14,Love Is Blind,9
Chase,House,8,14,08x14,Love Is Blind,9
Chase,Taub,8,14,08x14,Love Is Blind,6
Park,Wilson,8,14,08x14,Love Is Blind,4
Adams,Park,8,14,08x14,Love Is Blind,3
Chase,Park,8,14,08x14,Love Is Blind,3
Taub,Wilson,8,14,08x14,Love Is Blind,1
House,Taub,8,15,08x15,Blowing the Whistle,28
House,Wilson,8,15,08x15,Blowing the Whistle,28
Adams,House,8,15,08x15,Blowing the Whistle,22
Adams,Taub,8,15,08x15,Blowing the Whistle,17
Chase,House,8,15,08x15,Blowing the Whistle,15
Foreman,House,8,15,08x15,Blowing the Whistle,14
House,Park,8,15,08x15,Blowing the Whistle,13
Chase,Park,8,15,08x15,Blowing the Whistle,13
Chase,Taub,8,15,08x15,Blowing the Whistle,13
Adams,Park,8,15,08x15,Blowing the Whistle,10
Adams,Chase,8,15,08x15,Blowing the Whistle,9
Adams,Wilson,8,15,08x15,Blowing the Whistle,6
Park,Taub,8,15,08x15,Blowing the Whistle,5
Chase,Foreman,8,15,08x15,Blowing the Whistle,4
Foreman,Taub,8,15,08x15,Blowing the Whistle,4
Adams,Foreman,8,15,08x15,Blowing the Whistle,2
House,Wilson,8,16,08x16,Gut Check,59
House,Taub,8,16,08x16,Gut Check,46
Chase,Park,8,16,08x16,Gut Check,33
Park,Taub,8,16,08x16,Gut Check,17
Chase,Taub,8,16,08x16,Gut Check,14
Chase,House,8,16,08x16,Gut Check,13
Adams,Taub,8,16,08x16,Gut Check,11
House,Park,8,16,08x16,Gut Check,8
Adams,House,8,16,08x16,Gut Check,6
Adams,Chase,8,16,08x16,Gut Check,4
Adams,Park,8,16,08x16,Gut Check,1
Adams,Chase,8,17,08x17,We Need The Eggs,50
House,Taub,8,17,08x17,We Need The Eggs,26
Adams,House,8,17,08x17,We Need The Eggs,22
House,Wilson,8,17,08x17,We Need The Eggs,21
Chase,House,8,17,08x17,We Need The Eggs,17
Park,Taub,8,17,08x17,We Need The Eggs,12
House,Park,8,17,08x17,We Need The Eggs,11
Chase,Park,8,17,08x17,We Need The Eggs,7
Adams,Park,8,17,08x17,We Need The Eggs,7
Adams,Taub,8,17,08x17,We Need The Eggs,5
Chase,Taub,8,17,08x17,We Need The Eggs,1
Chase,Park,8,18,08x18,Body and Soul,35
Park,Taub,8,18,08x18,Body and Soul,29
House,Taub,8,18,08x18,Body and Soul,24
Adams,House,8,18,08x18,Body and Soul,20
Chase,House,8,18,08x18,Body and Soul,16
House,Park,8,18,08x18,Body and Soul,15
Foreman,House,8,18,08x18,Body and Soul,11
House,Wilson,8,18,08x18,Body and Soul,11
Adams,Taub,8,18,08x18,Body and Soul,10
Adams,Park,8,18,08x18,Body and Soul,9
Chase,Taub,8,18,08x18,Body and Soul,7
Adams,Chase,8,18,08x18,Body and Soul,4
Taub,Wilson,8,18,08x18,Body and Soul,1
House,Wilson,8,19,08x19,The C Word,67
Adams,Chase,8,19,08x19,The C Word,10
Adams,Taub,8,19,08x19,The C Word,7
Park,Taub,8,19,08x19,The C Word,7
Chase,Park,8,19,08x19,The C Word,6
Chase,Taub,8,19,08x19,The C Word,5
Chase,Foreman,8,19,08x19,The C Word,4
Adams,Park,8,19,08x19,The C Word,2
Foreman,Taub,8,19,08x19,The C Word,1
House,Wilson,8,20,08x20,Post Mortem,86
Chase,Foreman,8,20,08x20,Post Mortem,24
Chase,Taub,8,20,08x20,Post Mortem,20
Chase,Park,8,20,08x20,Post Mortem,19
Park,Taub,8,20,08x20,Post Mortem,18
Adams,Chase,8,20,08x20,Post Mortem,14
Foreman,Taub,8,20,08x20,Post Mortem,10
Chase,House,8,20,08x20,Post Mortem,7
Adams,House,8,20,08x20,Post Mortem,6
Adams,Taub,8,20,08x20,Post Mortem,6
Foreman,House,8,20,08x20,Post Mortem,3
House,Park,8,20,08x20,Post Mortem,3
Adams,Park,8,20,08x20,Post Mortem,3
House,Taub,8,20,08x20,Post Mortem,2
Chase,Wilson,8,20,08x20,Post Mortem,2
Adams,Foreman,8,20,08x20,Post Mortem,2
Foreman,Park,8,20,08x20,Post Mortem,2
House,Wilson,8,21,08x21,Holding On,70
House,Taub,8,21,08x21,Holding On,16
Adams,House,8,21,08x21,Holding On,13
Adams,Taub,8,21,08x21,Holding On,13
Thirteen,Wilson,8,21,08x21,Holding On,13
Foreman,House,8,21,08x21,Holding On,12
Park,Taub,8,21,08x21,Holding On,8
Foreman,Wilson,8,21,08x21,Holding On,8
House,Thirteen,8,21,08x21,Holding On,7
House,Park,8,21,08x21,Holding On,6
Foreman,Taub,8,21,08x21,Holding On,4
Adams,Park,8,21,08x21,Holding On,1
House,Wilson,8,22,08x22,Everybody Dies,32
Amber,House,8,22,08x22,Everybody Dies,28
Foreman,House,8,22,08x22,Everybody Dies,17
House,Stacy,8,22,08x22,Everybody Dies,17
House,Kutner,8,22,08x22,Everybody Dies,16
Foreman,Wilson,8,22,08x22,Everybody Dies,16
Cameron,House,8,22,08x22,Everybody Dies,13
Adams,Park,8,22,08x22,Everybody Dies,5
Adams,House,8,22,08x22,Everybody Dies,3
House,Taub,8,22,08x22,Everybody Dies,2
Park,Taub,8,22,08x22,Everybody Dies,2
House,Park,8,22,08x22,Everybody Dies,1
Adams,Taub,8,22,08x22,Everybody Dies,1
Amber,Kutner,8,22,08x22,Everybody Dies,1
Adams,Masters,8,22,08x22,Everybody Dies,1
Foreman,Taub,8,22,08x22,Everybody Dies,1
Taub,Thirteen,8,22,08x22,Everybody Dies,1
Chase,Thirteen,8,22,08x22,Everybody Dies,1
Cameron,Chase,8,22,08x22,Everybody Dies,1
Cameron,Wilson,8,22,08x22,Everybody Dies,1
